id,dteday,season,month,hour,is_holiday,weekday,is_workingday,weather_situation,count
2132,2011-04-03,2,4,16,0,0,0,2,303
2133,2011-04-03,2,4,17,0,0,0,2,274
2134,2011-04-03,2,4,18,0,0,0,2,172
2135,2011-04-03,2,4,19,0,0,0,2,144
2136,2011-04-03,2,4,20,0,0,0,3,79
2137,2011-04-03,2,4,21,0,0,0,2,45
2138,2011-04-03,2,4,22,0,0,0,1,36
2139,2011-04-03,2,4,23,0,0,0,1,31
2140,2011-04-04,2,4,0,0,1,1,1,6
2141,2011-04-04,2,4,1,0,1,1,1,11
2142,2011-04-04,2,4,2,0,1,1,1,2
2143,2011-04-04,2,4,3,0,1,1,1,1
2144,2011-04-04,2,4,4,0,1,1,1,2
2145,2011-04-04,2,4,5,0,1,1,1,7
2146,2011-04-04,2,4,6,0,1,1,1,46
2147,2011-04-04,2,4,7,0,1,1,2,157
2148,2011-04-04,2,4,8,0,1,1,2,339
2149,2011-04-04,2,4,9,0,1,1,2,158
2150,2011-04-04,2,4,10,0,1,1,2,90
2151,2011-04-04,2,4,11,0,1,1,1,124
2152,2011-04-04,2,4,12,0,1,1,1,157
2153,2011-04-04,2,4,13,0,1,1,1,139
2154,2011-04-04,2,4,14,0,1,1,2,123
2155,2011-04-04,2,4,15,0,1,1,1,143
2156,2011-04-04,2,4,16,0,1,1,1,189
2157,2011-04-04,2,4,17,0,1,1,1,366
2158,2011-04-04,2,4,18,0,1,1,2,386
2159,2011-04-04,2,4,19,0,1,1,1,278
2160,2011-04-04,2,4,20,0,1,1,2,173
2161,2011-04-04,2,4,21,0,1,1,2,95
2162,2011-04-04,2,4,22,0,1,1,2,75
2163,2011-04-04,2,4,23,0,1,1,2,48
2164,2011-04-05,2,4,0,0,2,1,1,22
2165,2011-04-05,2,4,1,0,2,1,3,15
2166,2011-04-05,2,4,2,0,2,1,2,5
2167,2011-04-05,2,4,3,0,2,1,2,4
2168,2011-04-05,2,4,4,0,2,1,3,2
2169,2011-04-05,2,4,5,0,2,1,3,5
2170,2011-04-05,2,4,6,0,2,1,2,38
2171,2011-04-05,2,4,7,0,2,1,2,134
2172,2011-04-05,2,4,8,0,2,1,3,157
2173,2011-04-05,2,4,9,0,2,1,3,46
2174,2011-04-05,2,4,10,0,2,1,3,28
2175,2011-04-05,2,4,11,0,2,1,3,19
2176,2011-04-05,2,4,12,0,2,1,2,38
2177,2011-04-05,2,4,13,0,2,1,2,56
2178,2011-04-05,2,4,14,0,2,1,2,76
2179,2011-04-05,2,4,15,0,2,1,1,68
2180,2011-04-05,2,4,16,0,2,1,1,130
2181,2011-04-05,2,4,17,0,2,1,1,273
2182,2011-04-05,2,4,18,0,2,1,1,267
2183,2011-04-05,2,4,19,0,2,1,1,160
2184,2011-04-05,2,4,20,0,2,1,1,91
2185,2011-04-05,2,4,21,0,2,1,1,89
2186,2011-04-05,2,4,22,0,2,1,1,46
2187,2011-04-05,2,4,23,0,2,1,1,26
2188,2011-04-06,2,4,0,0,3,1,1,15
2189,2011-04-06,2,4,1,0,3,1,1,2
2190,2011-04-06,2,4,2,0,3,1,1,5
2191,2011-04-06,2,4,3,0,3,1,1,4
2192,2011-04-06,2,4,4,0,3,1,1,1
2193,2011-04-06,2,4,5,0,3,1,1,13
2194,2011-04-06,2,4,6,0,3,1,1,56
2195,2011-04-06,2,4,7,0,3,1,1,133
2196,2011-04-06,2,4,8,0,3,1,1,325
2197,2011-04-06,2,4,9,0,3,1,1,165
2198,2011-04-06,2,4,10,0,3,1,1,69
2199,2011-04-06,2,4,11,0,3,1,1,93
2200,2011-04-06,2,4,12,0,3,1,1,134
2201,2011-04-06,2,4,13,0,3,1,1,112
2202,2011-04-06,2,4,14,0,3,1,1,115
2203,2011-04-06,2,4,15,0,3,1,1,117
2204,2011-04-06,2,4,16,0,3,1,1,169
2205,2011-04-06,2,4,17,0,3,1,1,356
2206,2011-04-06,2,4,18,0,3,1,1,325
2207,2011-04-06,2,4,19,0,3,1,1,232
2208,2011-04-06,2,4,20,0,3,1,1,141
2209,2011-04-06,2,4,21,0,3,1,1,102
2210,2011-04-06,2,4,22,0,3,1,1,84
2211,2011-04-06,2,4,23,0,3,1,1,40
2212,2011-04-07,2,4,0,0,4,1,1,20
2213,2011-04-07,2,4,1,0,4,1,1,13
2214,2011-04-07,2,4,2,0,4,1,1,7
2215,2011-04-07,2,4,3,0,4,1,1,3
2216,2011-04-07,2,4,4,0,4,1,1,1
2217,2011-04-07,2,4,5,0,4,1,1,6
2218,2011-04-07,2,4,6,0,4,1,1,64
2219,2011-04-07,2,4,7,0,4,1,2,160
2220,2011-04-07,2,4,8,0,4,1,1,314
2221,2011-04-07,2,4,9,0,4,1,2,170
2222,2011-04-07,2,4,10,0,4,1,2,95
2223,2011-04-07,2,4,11,0,4,1,2,122
2224,2011-04-07,2,4,12,0,4,1,2,153
2225,2011-04-07,2,4,13,0,4,1,2,135
2226,2011-04-07,2,4,14,0,4,1,1,157
2227,2011-04-07,2,4,15,0,4,1,1,160
2228,2011-04-07,2,4,16,0,4,1,1,213
2229,2011-04-07,2,4,17,0,4,1,1,343
2230,2011-04-07,2,4,18,0,4,1,1,333
2231,2011-04-07,2,4,19,0,4,1,1,226
2232,2011-04-07,2,4,20,0,4,1,1,203
2233,2011-04-07,2,4,21,0,4,1,2,108
2234,2011-04-07,2,4,22,0,4,1,2,81
2235,2011-04-07,2,4,23,0,4,1,1,54
2236,2011-04-08,2,4,0,0,5,1,2,25
2237,2011-04-08,2,4,1,0,5,1,2,9
2238,2011-04-08,2,4,2,0,5,1,3,13
2239,2011-04-08,2,4,3,0,5,1,3,1
2240,2011-04-08,2,4,4,0,5,1,2,1
2241,2011-04-08,2,4,5,0,5,1,2,9
2242,2011-04-08,2,4,6,0,5,1,2,35
2243,2011-04-08,2,4,7,0,5,1,3,113
2244,2011-04-08,2,4,8,0,5,1,3,221
2245,2011-04-08,2,4,9,0,5,1,2,185
2246,2011-04-08,2,4,10,0,5,1,2,73
2247,2011-04-08,2,4,11,0,5,1,2,98
2248,2011-04-08,2,4,12,0,5,1,3,80
2249,2011-04-08,2,4,13,0,5,1,3,42
2250,2011-04-08,2,4,14,0,5,1,3,15
2251,2011-04-08,2,4,15,0,5,1,3,25
2252,2011-04-08,2,4,16,0,5,1,2,60
2253,2011-04-08,2,4,17,0,5,1,3,148
2254,2011-04-08,2,4,18,0,5,1,3,62
2255,2011-04-08,2,4,19,0,5,1,3,53
2256,2011-04-08,2,4,20,0,5,1,2,63
2257,2011-04-08,2,4,21,0,5,1,2,54
2258,2011-04-08,2,4,22,0,5,1,2,51
2259,2011-04-08,2,4,23,0,5,1,2,35
2260,2011-04-09,2,4,0,0,6,0,2,31
2261,2011-04-09,2,4,1,0,6,0,2,20
2262,2011-04-09,2,4,2,0,6,0,2,17
2263,2011-04-09,2,4,3,0,6,0,3,14
2264,2011-04-09,2,4,4,0,6,0,3,3
2265,2011-04-09,2,4,5,0,6,0,2,5
2266,2011-04-09,2,4,6,0,6,0,2,13
2267,2011-04-09,2,4,7,0,6,0,2,21
2268,2011-04-09,2,4,8,0,6,0,2,54
2269,2011-04-09,2,4,9,0,6,0,2,98
2270,2011-04-09,2,4,10,0,6,0,2,133
2271,2011-04-09,2,4,11,0,6,0,2,142
2272,2011-04-09,2,4,12,0,6,0,2,202
2273,2011-04-09,2,4,13,0,6,0,2,222
2274,2011-04-09,2,4,14,0,6,0,2,212
2275,2011-04-09,2,4,15,0,6,0,2,201
2276,2011-04-09,2,4,16,0,6,0,2,191
2277,2011-04-09,2,4,17,0,6,0,2,257
2278,2011-04-09,2,4,18,0,6,0,2,177
2279,2011-04-09,2,4,19,0,6,0,2,130
2280,2011-04-09,2,4,20,0,6,0,2,93
2281,2011-04-09,2,4,21,0,6,0,2,75
2282,2011-04-09,2,4,22,0,6,0,2,87
2283,2011-04-09,2,4,23,0,6,0,2,57
2284,2011-04-10,2,4,0,0,0,0,2,53
2285,2011-04-10,2,4,1,0,0,0,2,37
2286,2011-04-10,2,4,2,0,0,0,2,36
2287,2011-04-10,2,4,3,0,0,0,2,16
2288,2011-04-10,2,4,4,0,0,0,2,5
2289,2011-04-10,2,4,5,0,0,0,2,4
2290,2011-04-10,2,4,6,0,0,0,2,4
2291,2011-04-10,2,4,7,0,0,0,2,10
2292,2011-04-10,2,4,8,0,0,0,2,55
2293,2011-04-10,2,4,9,0,0,0,2,81
2294,2011-04-10,2,4,10,0,0,0,2,150
2295,2011-04-10,2,4,11,0,0,0,2,202
2296,2011-04-10,2,4,12,0,0,0,2,230
2297,2011-04-10,2,4,13,0,0,0,1,263
2298,2011-04-10,2,4,14,0,0,0,1,281
2299,2011-04-10,2,4,15,0,0,0,1,297
2300,2011-04-10,2,4,16,0,0,0,2,288
2301,2011-04-10,2,4,17,0,0,0,2,236
2302,2011-04-10,2,4,18,0,0,0,1,240
2303,2011-04-10,2,4,19,0,0,0,1,131
2304,2011-04-10,2,4,20,0,0,0,1,92
2305,2011-04-10,2,4,21,0,0,0,1,95
2306,2011-04-10,2,4,22,0,0,0,1,57
2307,2011-04-10,2,4,23,0,0,0,1,32
2308,2011-04-11,2,4,0,0,1,1,1,23
2309,2011-04-11,2,4,1,0,1,1,1,4
2310,2011-04-11,2,4,2,0,1,1,1,9
2311,2011-04-11,2,4,4,0,1,1,1,1
2312,2011-04-11,2,4,5,0,1,1,1,13
2313,2011-04-11,2,4,6,0,1,1,2,61
2314,2011-04-11,2,4,7,0,1,1,2,176
2315,2011-04-11,2,4,8,0,1,1,2,314
2316,2011-04-11,2,4,9,0,1,1,2,165
2317,2011-04-11,2,4,10,0,1,1,2,96
2318,2011-04-11,2,4,11,0,1,1,2,104
2319,2011-04-11,2,4,12,0,1,1,2,134
2320,2011-04-11,2,4,13,0,1,1,2,139
2321,2011-04-11,2,4,14,0,1,1,2,145
2322,2011-04-11,2,4,15,0,1,1,1,141
2323,2011-04-11,2,4,16,0,1,1,1,235
2324,2011-04-11,2,4,17,0,1,1,1,452
2325,2011-04-11,2,4,18,0,1,1,1,383
2326,2011-04-11,2,4,19,0,1,1,1,284
2327,2011-04-11,2,4,20,0,1,1,1,166
2328,2011-04-11,2,4,21,0,1,1,1,158
2329,2011-04-11,2,4,22,0,1,1,2,91
2330,2011-04-11,2,4,23,0,1,1,3,54
2331,2011-04-12,2,4,0,0,2,1,2,24
2332,2011-04-12,2,4,1,0,2,1,2,13
2333,2011-04-12,2,4,2,0,2,1,2,14
2334,2011-04-12,2,4,3,0,2,1,2,1
2335,2011-04-12,2,4,4,0,2,1,2,6
2336,2011-04-12,2,4,5,0,2,1,2,16
2337,2011-04-12,2,4,6,0,2,1,2,58
2338,2011-04-12,2,4,7,0,2,1,2,189
2339,2011-04-12,2,4,8,0,2,1,3,226
2340,2011-04-12,2,4,9,0,2,1,3,54
2341,2011-04-12,2,4,10,0,2,1,3,40
2342,2011-04-12,2,4,11,0,2,1,1,49
2343,2011-04-12,2,4,12,0,2,1,2,92
2344,2011-04-12,2,4,13,0,2,1,3,106
2345,2011-04-12,2,4,14,0,2,1,2,44
2346,2011-04-12,2,4,15,0,2,1,2,78
2347,2011-04-12,2,4,16,0,2,1,2,99
2348,2011-04-12,2,4,17,0,2,1,3,291
2349,2011-04-12,2,4,18,0,2,1,3,224
2350,2011-04-12,2,4,19,0,2,1,2,130
2351,2011-04-12,2,4,20,0,2,1,2,103
2352,2011-04-12,2,4,21,0,2,1,2,84
2353,2011-04-12,2,4,22,0,2,1,2,54
2354,2011-04-12,2,4,23,0,2,1,2,39
2355,2011-04-13,2,4,0,0,3,1,2,15
2356,2011-04-13,2,4,1,0,3,1,2,1
2357,2011-04-13,2,4,2,0,3,1,3,2
2358,2011-04-13,2,4,3,0,3,1,3,2
2359,2011-04-13,2,4,4,0,3,1,3,3
2360,2011-04-13,2,4,5,0,3,1,3,5
2361,2011-04-13,2,4,6,0,3,1,3,34
2362,2011-04-13,2,4,7,0,3,1,3,70
2363,2011-04-13,2,4,8,0,3,1,3,164
2364,2011-04-13,2,4,9,0,3,1,2,65
2365,2011-04-13,2,4,10,0,3,1,2,46
2366,2011-04-13,2,4,11,0,3,1,2,61
2367,2011-04-13,2,4,12,0,3,1,3,95
2368,2011-04-13,2,4,13,0,3,1,2,61
2369,2011-04-13,2,4,14,0,3,1,2,106
2370,2011-04-13,2,4,15,0,3,1,2,81
2371,2011-04-13,2,4,16,0,3,1,1,142
2372,2011-04-13,2,4,17,0,3,1,1,309
2373,2011-04-13,2,4,18,0,3,1,1,321
2374,2011-04-13,2,4,19,0,3,1,1,175
2375,2011-04-13,2,4,20,0,3,1,1,126
2376,2011-04-13,2,4,21,0,3,1,1,117
2377,2011-04-13,2,4,22,0,3,1,1,99
2378,2011-04-13,2,4,23,0,3,1,1,62
2379,2011-04-14,2,4,0,0,4,1,1,21
2380,2011-04-14,2,4,1,0,4,1,1,10
2381,2011-04-14,2,4,2,0,4,1,1,3
2382,2011-04-14,2,4,3,0,4,1,1,2
2383,2011-04-14,2,4,4,0,4,1,1,9
2384,2011-04-14,2,4,5,0,4,1,1,14
2385,2011-04-14,2,4,6,0,4,1,1,70
2386,2011-04-14,2,4,7,0,4,1,1,193
2387,2011-04-14,2,4,8,0,4,1,1,337
2388,2011-04-14,2,4,9,0,4,1,1,170
2389,2011-04-14,2,4,10,0,4,1,1,89
2390,2011-04-14,2,4,11,0,4,1,1,115
2391,2011-04-14,2,4,12,0,4,1,1,145
2392,2011-04-14,2,4,13,0,4,1,1,159
2393,2011-04-14,2,4,14,0,4,1,1,137
2394,2011-04-14,2,4,15,0,4,1,1,142
2395,2011-04-14,2,4,16,0,4,1,1,202
2396,2011-04-14,2,4,17,0,4,1,1,388
2397,2011-04-14,2,4,18,0,4,1,1,337
2398,2011-04-14,2,4,19,0,4,1,1,259
2399,2011-04-14,2,4,20,0,4,1,1,169
2400,2011-04-14,2,4,21,0,4,1,1,145
2401,2011-04-14,2,4,22,0,4,1,1,104
2402,2011-04-14,2,4,23,0,4,1,1,47
2403,2011-04-15,2,4,0,1,5,0,1,27
2404,2011-04-15,2,4,1,1,5,0,1,15
2405,2011-04-15,2,4,2,1,5,0,1,18
2406,2011-04-15,2,4,3,1,5,0,1,3
2407,2011-04-15,2,4,4,1,5,0,1,3
2408,2011-04-15,2,4,5,1,5,0,1,13
2409,2011-04-15,2,4,6,1,5,0,1,47
2410,2011-04-15,2,4,7,1,5,0,1,149
2411,2011-04-15,2,4,8,1,5,0,1,300
2412,2011-04-15,2,4,9,1,5,0,1,178
2413,2011-04-15,2,4,10,1,5,0,1,122
2414,2011-04-15,2,4,11,1,5,0,1,136
2415,2011-04-15,2,4,12,1,5,0,1,200
2416,2011-04-15,2,4,13,1,5,0,1,180
2417,2011-04-15,2,4,14,1,5,0,1,163
2418,2011-04-15,2,4,15,1,5,0,1,162
2419,2011-04-15,2,4,16,1,5,0,1,243
2420,2011-04-15,2,4,17,1,5,0,2,331
2421,2011-04-15,2,4,18,1,5,0,2,263
2422,2011-04-15,2,4,19,1,5,0,1,209
2423,2011-04-15,2,4,20,1,5,0,2,118
2424,2011-04-15,2,4,21,1,5,0,2,102
2425,2011-04-15,2,4,22,1,5,0,2,80
2426,2011-04-15,2,4,23,1,5,0,2,64
2427,2011-04-16,2,4,0,0,6,0,2,43
2428,2011-04-16,2,4,1,0,6,0,2,33
2429,2011-04-16,2,4,2,0,6,0,2,24
2430,2011-04-16,2,4,3,0,6,0,2,14
2431,2011-04-16,2,4,4,0,6,0,2,5
2432,2011-04-16,2,4,5,0,6,0,2,4
2433,2011-04-16,2,4,6,0,6,0,3,10
2434,2011-04-16,2,4,7,0,6,0,2,21
2435,2011-04-16,2,4,8,0,6,0,3,45
2436,2011-04-16,2,4,9,0,6,0,3,29
2437,2011-04-16,2,4,10,0,6,0,3,22
2438,2011-04-16,2,4,11,0,6,0,3,31
2439,2011-04-16,2,4,12,0,6,0,2,32
2440,2011-04-16,2,4,13,0,6,0,3,58
2441,2011-04-16,2,4,14,0,6,0,3,63
2442,2011-04-16,2,4,15,0,6,0,3,78
2443,2011-04-16,2,4,16,0,6,0,3,33
2444,2011-04-16,2,4,17,0,6,0,3,15
2445,2011-04-16,2,4,18,0,6,0,2,38
2446,2011-04-16,2,4,19,0,6,0,2,71
2447,2011-04-16,2,4,20,0,6,0,3,53
2448,2011-04-16,2,4,21,0,6,0,2,14
2449,2011-04-16,2,4,22,0,6,0,3,24
2450,2011-04-16,2,4,23,0,6,0,2,35
2451,2011-04-17,2,4,0,0,0,0,2,33
2452,2011-04-17,2,4,1,0,0,0,1,31
2453,2011-04-17,2,4,2,0,0,0,1,29
2454,2011-04-17,2,4,3,0,0,0,1,25
2455,2011-04-17,2,4,4,0,0,0,1,7
2456,2011-04-17,2,4,5,0,0,0,1,3
2457,2011-04-17,2,4,6,0,0,0,1,8
2458,2011-04-17,2,4,7,0,0,0,1,16
2459,2011-04-17,2,4,8,0,0,0,1,43
2460,2011-04-17,2,4,9,0,0,0,1,102
2461,2011-04-17,2,4,10,0,0,0,1,211
2462,2011-04-17,2,4,11,0,0,0,1,304
2463,2011-04-17,2,4,12,0,0,0,1,354
2464,2011-04-17,2,4,13,0,0,0,1,343
2465,2011-04-17,2,4,14,0,0,0,1,361
2466,2011-04-17,2,4,15,0,0,0,1,388
2467,2011-04-17,2,4,16,0,0,0,1,343
2468,2011-04-17,2,4,17,0,0,0,1,306
2469,2011-04-17,2,4,18,0,0,0,1,277
2470,2011-04-17,2,4,19,0,0,0,1,210
2471,2011-04-17,2,4,20,0,0,0,1,141
2472,2011-04-17,2,4,21,0,0,0,1,83
2473,2011-04-17,2,4,22,0,0,0,1,70
2474,2011-04-17,2,4,23,0,0,0,1,56
2475,2011-04-18,2,4,0,0,1,1,1,39
2476,2011-04-18,2,4,1,0,1,1,1,19
2477,2011-04-18,2,4,2,0,1,1,1,16
2478,2011-04-18,2,4,3,0,1,1,1,7
2479,2011-04-18,2,4,4,0,1,1,1,6
2480,2011-04-18,2,4,5,0,1,1,1,16
2481,2011-04-18,2,4,6,0,1,1,1,54
2482,2011-04-18,2,4,7,0,1,1,1,168
2483,2011-04-18,2,4,8,0,1,1,1,297
2484,2011-04-18,2,4,9,0,1,1,2,169
2485,2011-04-18,2,4,10,0,1,1,2,109
2486,2011-04-18,2,4,11,0,1,1,2,123
2487,2011-04-18,2,4,12,0,1,1,2,184
2488,2011-04-18,2,4,13,0,1,1,2,169
2489,2011-04-18,2,4,14,0,1,1,2,144
2490,2011-04-18,2,4,15,0,1,1,2,176
2491,2011-04-18,2,4,16,0,1,1,1,205
2492,2011-04-18,2,4,17,0,1,1,1,428
2493,2011-04-18,2,4,18,0,1,1,1,362
2494,2011-04-18,2,4,19,0,1,1,1,286
2495,2011-04-18,2,4,20,0,1,1,1,165
2496,2011-04-18,2,4,21,0,1,1,1,151
2497,2011-04-18,2,4,22,0,1,1,1,90
2498,2011-04-18,2,4,23,0,1,1,1,46
2499,2011-04-19,2,4,0,0,2,1,1,25
2500,2011-04-19,2,4,1,0,2,1,1,7
2501,2011-04-19,2,4,2,0,2,1,1,13
2502,2011-04-19,2,4,3,0,2,1,1,3
2503,2011-04-19,2,4,4,0,2,1,1,5
2504,2011-04-19,2,4,5,0,2,1,2,18
2505,2011-04-19,2,4,6,0,2,1,2,65
2506,2011-04-19,2,4,7,0,2,1,2,188
2507,2011-04-19,2,4,8,0,2,1,2,351
2508,2011-04-19,2,4,9,0,2,1,3,162
2509,2011-04-19,2,4,10,0,2,1,2,75
2510,2011-04-19,2,4,11,0,2,1,2,72
2511,2011-04-19,2,4,12,0,2,1,2,103
2512,2011-04-19,2,4,13,0,2,1,2,129
2513,2011-04-19,2,4,14,0,2,1,2,107
2514,2011-04-19,2,4,15,0,2,1,2,127
2515,2011-04-19,2,4,16,0,2,1,1,192
2516,2011-04-19,2,4,17,0,2,1,1,411
2517,2011-04-19,2,4,18,0,2,1,2,421
2518,2011-04-19,2,4,19,0,2,1,2,276
2519,2011-04-19,2,4,20,0,2,1,2,168
2520,2011-04-19,2,4,21,0,2,1,2,122
2521,2011-04-19,2,4,22,0,2,1,1,112
2522,2011-04-19,2,4,23,0,2,1,1,52
2523,2011-04-20,2,4,0,0,3,1,1,33
2524,2011-04-20,2,4,1,0,3,1,1,7
2525,2011-04-20,2,4,2,0,3,1,1,2
2526,2011-04-20,2,4,3,0,3,1,1,2
2527,2011-04-20,2,4,4,0,3,1,1,9
2528,2011-04-20,2,4,5,0,3,1,1,15
2529,2011-04-20,2,4,6,0,3,1,1,64
2530,2011-04-20,2,4,7,0,3,1,1,237
2531,2011-04-20,2,4,8,0,3,1,1,396
2532,2011-04-20,2,4,9,0,3,1,1,197
2533,2011-04-20,2,4,10,0,3,1,1,131
2534,2011-04-20,2,4,11,0,3,1,1,118
2535,2011-04-20,2,4,12,0,3,1,1,145
2536,2011-04-20,2,4,13,0,3,1,1,177
2537,2011-04-20,2,4,14,0,3,1,1,148
2538,2011-04-20,2,4,15,0,3,1,2,145
2539,2011-04-20,2,4,16,0,3,1,2,255
2540,2011-04-20,2,4,17,0,3,1,2,432
2541,2011-04-20,2,4,18,0,3,1,1,441
2542,2011-04-20,2,4,19,0,3,1,1,383
2543,2011-04-20,2,4,20,0,3,1,1,225
2544,2011-04-20,2,4,21,0,3,1,1,172
2545,2011-04-20,2,4,22,0,3,1,1,117
2546,2011-04-20,2,4,23,0,3,1,1,93
2547,2011-04-21,2,4,0,0,4,1,1,44
2548,2011-04-21,2,4,1,0,4,1,1,26
2549,2011-04-21,2,4,2,0,4,1,1,13
2550,2011-04-21,2,4,3,0,4,1,2,7
2551,2011-04-21,2,4,4,0,4,1,2,6
2552,2011-04-21,2,4,5,0,4,1,2,14
2553,2011-04-21,2,4,6,0,4,1,2,75
2554,2011-04-21,2,4,7,0,4,1,2,198
2555,2011-04-21,2,4,8,0,4,1,2,365
2556,2011-04-21,2,4,9,0,4,1,2,196
2557,2011-04-21,2,4,10,0,4,1,1,98
2558,2011-04-21,2,4,11,0,4,1,1,133
2559,2011-04-21,2,4,12,0,4,1,1,199
2560,2011-04-21,2,4,13,0,4,1,1,177
2561,2011-04-21,2,4,14,0,4,1,1,228
2562,2011-04-21,2,4,15,0,4,1,1,235
2563,2011-04-21,2,4,16,0,4,1,1,294
2564,2011-04-21,2,4,17,0,4,1,1,481
2565,2011-04-21,2,4,18,0,4,1,1,452
2566,2011-04-21,2,4,19,0,4,1,1,324
2567,2011-04-21,2,4,20,0,4,1,1,204
2568,2011-04-21,2,4,21,0,4,1,1,184
2569,2011-04-21,2,4,22,0,4,1,1,137
2570,2011-04-21,2,4,23,0,4,1,1,99
2571,2011-04-22,2,4,0,0,5,1,1,33
2572,2011-04-22,2,4,1,0,5,1,1,24
2573,2011-04-22,2,4,2,0,5,1,1,9
2574,2011-04-22,2,4,3,0,5,1,1,2
2575,2011-04-22,2,4,4,0,5,1,1,3
2576,2011-04-22,2,4,5,0,5,1,1,16
2577,2011-04-22,2,4,6,0,5,1,1,49
2578,2011-04-22,2,4,7,0,5,1,2,180
2579,2011-04-22,2,4,8,0,5,1,2,346
2580,2011-04-22,2,4,9,0,5,1,3,195
2581,2011-04-22,2,4,10,0,5,1,2,136
2582,2011-04-22,2,4,11,0,5,1,3,106
2583,2011-04-22,2,4,12,0,5,1,3,80
2584,2011-04-22,2,4,13,0,5,1,3,40
2585,2011-04-22,2,4,14,0,5,1,3,36
2586,2011-04-22,2,4,15,0,5,1,3,75
2587,2011-04-22,2,4,16,0,5,1,3,62
2588,2011-04-22,2,4,17,0,5,1,3,69
2589,2011-04-22,2,4,18,0,5,1,3,51
2590,2011-04-22,2,4,19,0,5,1,3,55
2591,2011-04-22,2,4,20,0,5,1,3,47
2592,2011-04-22,2,4,21,0,5,1,3,28
2593,2011-04-22,2,4,22,0,5,1,3,24
2594,2011-04-22,2,4,23,0,5,1,3,17
2595,2011-04-23,2,4,0,0,6,0,2,18
2596,2011-04-23,2,4,1,0,6,0,2,16
2597,2011-04-23,2,4,2,0,6,0,3,17
2598,2011-04-23,2,4,3,0,6,0,3,4
2599,2011-04-23,2,4,4,0,6,0,3,5
2600,2011-04-23,2,4,5,0,6,0,3,7
2601,2011-04-23,2,4,6,0,6,0,2,11
2602,2011-04-23,2,4,7,0,6,0,3,19
2603,2011-04-23,2,4,8,0,6,0,2,47
2604,2011-04-23,2,4,9,0,6,0,2,68
2605,2011-04-23,2,4,10,0,6,0,2,129
2606,2011-04-23,2,4,11,0,6,0,2,232
2607,2011-04-23,2,4,12,0,6,0,1,291
2608,2011-04-23,2,4,13,0,6,0,1,312
2609,2011-04-23,2,4,14,0,6,0,1,391
2610,2011-04-23,2,4,15,0,6,0,1,397
2611,2011-04-23,2,4,16,0,6,0,1,426
2612,2011-04-23,2,4,17,0,6,0,1,383
2613,2011-04-23,2,4,18,0,6,0,1,376
2614,2011-04-23,2,4,19,0,6,0,1,283
2615,2011-04-23,2,4,20,0,6,0,2,183
2616,2011-04-23,2,4,21,0,6,0,2,135
2617,2011-04-23,2,4,22,0,6,0,2,169
2618,2011-04-23,2,4,23,0,6,0,2,117
2619,2011-04-24,2,4,0,0,0,0,1,96
2620,2011-04-24,2,4,1,0,0,0,1,54
2621,2011-04-24,2,4,2,0,0,0,1,72
2622,2011-04-24,2,4,3,0,0,0,1,24
2623,2011-04-24,2,4,4,0,0,0,1,5
2624,2011-04-24,2,4,5,0,0,0,1,12
2625,2011-04-24,2,4,6,0,0,0,2,13
2626,2011-04-24,2,4,7,0,0,0,2,27
2627,2011-04-24,2,4,8,0,0,0,1,80
2628,2011-04-24,2,4,9,0,0,0,1,177
2629,2011-04-24,2,4,10,0,0,0,1,289
2630,2011-04-24,2,4,11,0,0,0,1,317
2631,2011-04-24,2,4,12,0,0,0,1,388
2632,2011-04-24,2,4,13,0,0,0,1,441
2633,2011-04-24,2,4,14,0,0,0,1,420
2634,2011-04-24,2,4,15,0,0,0,1,369
2635,2011-04-24,2,4,16,0,0,0,1,359
2636,2011-04-24,2,4,17,0,0,0,1,331
2637,2011-04-24,2,4,18,0,0,0,1,270
2638,2011-04-24,2,4,19,0,0,0,3,194
2639,2011-04-24,2,4,20,0,0,0,3,105
2640,2011-04-24,2,4,21,0,0,0,3,61
2641,2011-04-24,2,4,22,0,0,0,3,45
2642,2011-04-24,2,4,23,0,0,0,3,42
2643,2011-04-25,2,4,0,0,1,1,3,12
2644,2011-04-25,2,4,1,0,1,1,1,10
2645,2011-04-25,2,4,2,0,1,1,1,10
2646,2011-04-25,2,4,3,0,1,1,2,10
2647,2011-04-25,2,4,4,0,1,1,2,5
2648,2011-04-25,2,4,5,0,1,1,2,17
2649,2011-04-25,2,4,6,0,1,1,2,66
2650,2011-04-25,2,4,7,0,1,1,2,196
2651,2011-04-25,2,4,8,0,1,1,1,353
2652,2011-04-25,2,4,9,0,1,1,1,174
2653,2011-04-25,2,4,10,0,1,1,1,125
2654,2011-04-25,2,4,11,0,1,1,1,147
2655,2011-04-25,2,4,12,0,1,1,1,188
2656,2011-04-25,2,4,13,0,1,1,1,203
2657,2011-04-25,2,4,14,0,1,1,1,146
2658,2011-04-25,2,4,15,0,1,1,1,175
2659,2011-04-25,2,4,16,0,1,1,1,239
2660,2011-04-25,2,4,17,0,1,1,1,521
2661,2011-04-25,2,4,18,0,1,1,1,499
2662,2011-04-25,2,4,19,0,1,1,1,382
2663,2011-04-25,2,4,20,0,1,1,1,237
2664,2011-04-25,2,4,21,0,1,1,1,190
2665,2011-04-25,2,4,22,0,1,1,1,106
2666,2011-04-25,2,4,23,0,1,1,1,62
2667,2011-04-26,2,4,0,0,2,1,1,27
2668,2011-04-26,2,4,1,0,2,1,1,21
